split,image_id,file_name,original_name,blood_group,abo,rh,width,height,image_area,image_path
train,1212,B- (25)_jpg.rf.QRXf5QXLki7GO5WmDqZo.jpg,B- (25).jpg,B-,B,-,2035,664,1351240,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (25)_jpg.rf.QRXf5QXLki7GO5WmDqZo.jpg
train,1213,B- (95)_jpg.rf.6QeEkgHCuZWMu2etYDTN.jpg,B- (95).jpg,B-,B,-,1556,543,844908,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (95)_jpg.rf.6QeEkgHCuZWMu2etYDTN.jpg
train,1214,A+ (46)_jpg.rf.u9WqWKZVKfZwWMYMJj8E.jpg,A+ (46).jpg,A+,A,+,2291,735,1683885,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (46)_jpg.rf.u9WqWKZVKfZwWMYMJj8E.jpg
train,1215,A+ (162)_jpg.rf.zs7seWEo2F0DTPcdvryY.jpg,A+ (162).jpg,A+,A,+,3330,1054,3509820,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (162)_jpg.rf.zs7seWEo2F0DTPcdvryY.jpg
train,1216,A+ (94)_jpg.rf.Qyv64TQz8c37iIPhJuJn.jpg,A+ (94).jpg,A+,A,+,2601,883,2296683,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (94)_jpg.rf.Qyv64TQz8c37iIPhJuJn.jpg
train,1217,B- (80)_jpg.rf.uQ2hTCjBdSY8ECQvyutF.jpg,B- (80).jpg,B-,B,-,1118,310,346580,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (80)_jpg.rf.uQ2hTCjBdSY8ECQvyutF.jpg
train,1218,B- (16)_jpg.rf.RX5HrHaoF89wmUL1q2MP.jpg,B- (16).jpg,B-,B,-,2186,796,1740056,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (16)_jpg.rf.RX5HrHaoF89wmUL1q2MP.jpg
train,1219,B+ (9)_jpg.rf.Vok55U6IVsTvn063gzJp.jpg,B+ (9).jpg,B+,B,+,3088,1080,3335040,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (9)_jpg.rf.Vok55U6IVsTvn063gzJp.jpg
train,1220,B- (1)_jpg.rf.WLC0Q6yfATGD1KLKYpgj.jpg,B- (1).jpg,B-,B,-,1810,663,1200030,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (1)_jpg.rf.WLC0Q6yfATGD1KLKYpgj.jpg
train,1221,O+ (44)_jpg.rf.v4Of74fsJsOYFDg5CrnU.jpg,O+ (44).jpg,O+,O,+,1912,746,1426352,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (44)_jpg.rf.v4Of74fsJsOYFDg5CrnU.jpg
train,1222,B+ (2)_jpg.rf.WwTVOPULOkRPpVe6X44y.jpg,B+ (2).jpg,B+,B,+,1469,438,643422,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (2)_jpg.rf.WwTVOPULOkRPpVe6X44y.jpg
train,1223,B+ (44)_jpg.rf.WddaAbxD1IAzTUUxO9CN.jpg,B+ (44).jpg,B+,B,+,2206,703,1550818,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (44)_jpg.rf.WddaAbxD1IAzTUUxO9CN.jpg
train,1224,A+ (159)_jpg.rf.Rgr4OxxhRCBrkiH8grqw.jpg,A+ (159).jpg,A+,A,+,3027,1025,3102675,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (159)_jpg.rf.Rgr4OxxhRCBrkiH8grqw.jpg
train,1225,O+ (101)_jpg.rf.9v4LFCa7AM7n94uDUuqL.jpg,O+ (101).jpg,O+,O,+,2526,1129,2851854,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (101)_jpg.rf.9v4LFCa7AM7n94uDUuqL.jpg
train,1226,B+ (26)_jpg.rf.Om6PVqMHbXHF5qTatwxM.jpg,B+ (26).jpg,B+,B,+,2592,873,2262816,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (26)_jpg.rf.Om6PVqMHbXHF5qTatwxM.jpg
train,1227,O+ (114)_jpg.rf.Wywa93pAZvTl1BSF8Uzv.jpg,O+ (114).jpg,O+,O,+,2923,994,2905462,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (114)_jpg.rf.Wywa93pAZvTl1BSF8Uzv.jpg
train,1228,O+ (16)_jpg.rf.9m0q8QGXiN1Lf7en8e9u.jpg,O+ (16).jpg,O+,O,+,2537,783,1986471,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (16)_jpg.rf.9m0q8QGXiN1Lf7en8e9u.jpg
train,1229,O+ (76)_jpg.rf.P7dOzbi72mWP993TL3PP.jpg,O+ (76).jpg,O+,O,+,2127,728,1548456,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (76)_jpg.rf.P7dOzbi72mWP993TL3PP.jpg
train,1230,AB+ (98)_jpg.rf.X0AZUWt7iRzABT2zRvdp.jpg,AB+ (98).jpg,AB+,AB,+,2822,851,2401522,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (98)_jpg.rf.X0AZUWt7iRzABT2zRvdp.jpg
train,1231,B- (5)_jpg.rf.4rOfh30KwBhfe7IsT4rm.jpg,B- (5).jpg,B-,B,-,2818,990,2789820,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (5)_jpg.rf.4rOfh30KwBhfe7IsT4rm.jpg
train,1232,B- (10)_jpg.rf.Xg0qBK4AWyJMaQbXS9Uz.jpg,B- (10).jpg,B-,B,-,2563,868,2224684,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (10)_jpg.rf.Xg0qBK4AWyJMaQbXS9Uz.jpg
train,1233,A- (139)_jpg.rf.3BUtiT6nioTueKFWgrpS.jpg,A- (139).jpg,A-,A,-,2774,958,2657492,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (139)_jpg.rf.3BUtiT6nioTueKFWgrpS.jpg
train,1234,A+ (35)_jpg.rf.PDgRP7VHe6zXqZeloto8.jpg,A+ (35).jpg,A+,A,+,2040,856,1746240,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (35)_jpg.rf.PDgRP7VHe6zXqZeloto8.jpg
train,1235,B+ (45)_jpg.rf.XqFdj7KfhXIgJmMHuqwm.jpg,B+ (45).jpg,B+,B,+,2655,841,2232855,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (45)_jpg.rf.XqFdj7KfhXIgJmMHuqwm.jpg
train,1236,A+ (139)_jpg.rf.9rdhyom3jdN1QEIh9BX0.jpg,A+ (139).jpg,A+,A,+,3412,1145,3906740,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (139)_jpg.rf.9rdhyom3jdN1QEIh9BX0.jpg
train,1237,AB+ (90)_jpg.rf.PGAvEguF0olkxWNlm8rJ.jpg,AB+ (90).jpg,AB+,AB,+,2795,874,2442830,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (90)_jpg.rf.PGAvEguF0olkxWNlm8rJ.jpg
train,1238,A- (34)_jpg.rf.YlX52rJmhS4jy6nhWkVa.jpg,A- (34).jpg,A-,A,-,1227,380,466260,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (34)_jpg.rf.YlX52rJmhS4jy6nhWkVa.jpg
train,1239,A- (97)_jpg.rf.6vHhcl0jQ4KXIOD8kFUs.jpg,A- (97).jpg,A-,A,-,1178,335,394630,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (97)_jpg.rf.6vHhcl0jQ4KXIOD8kFUs.jpg
train,1240,B- (30)_jpg.rf.9SpY2KX4UP3q7ewCgZ9g.jpg,B- (30).jpg,B-,B,-,545,188,102460,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (30)_jpg.rf.9SpY2KX4UP3q7ewCgZ9g.jpg
train,1241,A+ (70)_jpg.rf.6EVaBwz6iwzN3L7xYoiV.jpg,A+ (70).jpg,A+,A,+,2999,1119,3355881,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (70)_jpg.rf.6EVaBwz6iwzN3L7xYoiV.jpg
train,1242,A- (15)_jpg.rf.6YF5kuxGWLzqCUtJg3Pe.jpg,A- (15).jpg,A-,A,-,1132,344,389408,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (15)_jpg.rf.6YF5kuxGWLzqCUtJg3Pe.jpg
train,1243,B- (6)_jpeg.rf.2waJU9KCBWJCQ4rXV4k3.jpeg,B- (6).jpeg,B-,B,-,1512,530,801360,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (6)_jpeg.rf.2waJU9KCBWJCQ4rXV4k3.jpeg
train,1244,B- (147)_jpg.rf.W8M53snpq61s8qLPvfUa.jpg,B- (147).jpg,B-,B,-,3042,970,2950740,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (147)_jpg.rf.W8M53snpq61s8qLPvfUa.jpg
train,1245,A- (57)_jpg.rf.5cTDXoOC2qRaCW7xtKZR.jpg,A- (57).jpg,A-,A,-,1106,335,370510,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (57)_jpg.rf.5cTDXoOC2qRaCW7xtKZR.jpg
train,1246,A+ (169)_jpg.rf.tzXh7QbRBQRQqH539kdi.jpg,A+ (169).jpg,A+,A,+,2649,845,2238405,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (169)_jpg.rf.tzXh7QbRBQRQqH539kdi.jpg
train,1247,O+ (23)_jpg.rf.XJ65iqWMVSJVkdYiBCA0.jpg,O+ (23).jpg,O+,O,+,2725,793,2160925,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (23)_jpg.rf.XJ65iqWMVSJVkdYiBCA0.jpg
train,1248,A+ (5)_jpg.rf.YgA2LHPalV7W4I4cHjpQ.jpg,A+ (5).jpg,A+,A,+,2428,851,2066228,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (5)_jpg.rf.YgA2LHPalV7W4I4cHjpQ.jpg
train,1249,O+ (176)_jpg.rf.6C1w5goSPHtcz1L7WzPO.jpg,O+ (176).jpg,O+,O,+,2822,1080,3047760,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (176)_jpg.rf.6C1w5goSPHtcz1L7WzPO.jpg
train,1250,AB+ (72)_jpg.rf.NbDr3JrL9te9OUjyR0aE.jpg,AB+ (72).jpg,AB+,AB,+,1044,344,359136,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (72)_jpg.rf.NbDr3JrL9te9OUjyR0aE.jpg
train,1251,B- (135)_jpg.rf.thlzhIF1JqsPoVHV07hI.jpg,B- (135).jpg,B-,B,-,3125,972,3037500,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (135)_jpg.rf.thlzhIF1JqsPoVHV07hI.jpg
train,1252,B+ (62)_jpg.rf.VPTt58Vi1HtHfgszPC0x.jpg,B+ (62).jpg,B+,B,+,2806,827,2320562,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (62)_jpg.rf.VPTt58Vi1HtHfgszPC0x.jpg
train,1253,A+ (41)_jpg.rf.6ZY3WM1w75gN07Pd1Isz.jpg,A+ (41).jpg,A+,A,+,2818,960,2705280,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (41)_jpg.rf.6ZY3WM1w75gN07Pd1Isz.jpg
train,1254,A+ (98)_jpg.rf.6TF3j8CAEQCvLGcg4iud.jpg,A+ (98).jpg,A+,A,+,1173,301,353073,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (98)_jpg.rf.6TF3j8CAEQCvLGcg4iud.jpg
train,1255,AB+ (28)_jpeg.rf.u9C6ZJ556ted0rpa99rn.jpeg,AB+ (28).jpeg,AB+,AB,+,1552,492,763584,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (28)_jpeg.rf.u9C6ZJ556ted0rpa99rn.jpeg
train,1256,B+ (79)_jpg.rf.YADzhcYCsXpdpQAcGHlk.jpg,B+ (79).jpg,B+,B,+,3088,1004,3100352,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (79)_jpg.rf.YADzhcYCsXpdpQAcGHlk.jpg
train,1257,A+ (166)_jpg.rf.SyfwdowXuKLKvsXapko4.jpg,A+ (166).jpg,A+,A,+,3050,965,2943250,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (166)_jpg.rf.SyfwdowXuKLKvsXapko4.jpg
train,1258,B- (19)_jpeg.rf.tR8pvsdVlME7ewdWKct0.jpeg,B- (19).jpeg,B-,B,-,1335,510,680850,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (19)_jpeg.rf.tR8pvsdVlME7ewdWKct0.jpeg
train,1259,AB+ (87)_jpg.rf.NmlZH09tCiOFSwZakE6u.jpg,AB+ (87).jpg,AB+,AB,+,2525,682,1722050,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (87)_jpg.rf.NmlZH09tCiOFSwZakE6u.jpg
train,1260,O+ (29)_jpg.rf.SFgXpiliVadQYFsYr7SQ.jpg,O+ (29).jpg,O+,O,+,2863,995,2848685,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (29)_jpg.rf.SFgXpiliVadQYFsYr7SQ.jpg
train,1261,A+ (48)_jpg.rf.Koeh09s2vEDvE34bDRQx.jpg,A+ (48).jpg,A+,A,+,2197,744,1634568,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (48)_jpg.rf.Koeh09s2vEDvE34bDRQx.jpg
train,1262,O+ (152)_jpg.rf.VbkD9FVmva8ZDf5lM7P9.jpg,O+ (152).jpg,O+,O,+,3246,1121,3638766,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (152)_jpg.rf.VbkD9FVmva8ZDf5lM7P9.jpg
train,1263,AB- (51)_jpg.rf.PayniCCmA2xsBNp5HvXH.jpg,AB- (51).jpg,AB-,AB,-,1027,287,294749,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (51)_jpg.rf.PayniCCmA2xsBNp5HvXH.jpg
train,1264,A+ (36)_jpg.rf.LPasFeWlvmVSBMLmYQFr.jpg,A+ (36).jpg,A+,A,+,3088,950,2933600,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (36)_jpg.rf.LPasFeWlvmVSBMLmYQFr.jpg
train,1265,O+ (192)_jpg.rf.YItfkR2YVLPvZjKqRaRE.jpg,O+ (192).jpg,O+,O,+,2856,1298,3707088,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (192)_jpg.rf.YItfkR2YVLPvZjKqRaRE.jpg
train,1266,B+ (90)_jpg.rf.W9YJsgYv2y5ak3aeeKBd.jpg,B+ (90).jpg,B+,B,+,2933,919,2695427,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (90)_jpg.rf.W9YJsgYv2y5ak3aeeKBd.jpg
train,1267,A+ (87)_jpg.rf.PcRZSO1YUrOTpNX9CgqD.jpg,A+ (87).jpg,A+,A,+,2898,1142,3309516,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (87)_jpg.rf.PcRZSO1YUrOTpNX9CgqD.jpg
train,1268,A+ (54)_jpg.rf.Lo2BVeh0rS5hC9nUtCv6.jpg,A+ (54).jpg,A+,A,+,2388,844,2015472,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (54)_jpg.rf.Lo2BVeh0rS5hC9nUtCv6.jpg
train,1269,B- (23)_jpg.rf.XII37PbE03SPsEUwGaeq.jpg,B- (23).jpg,B-,B,-,2965,857,2541005,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (23)_jpg.rf.XII37PbE03SPsEUwGaeq.jpg
train,1270,B- (21)_jpeg.rf.X2GdAXoK3eTJcFahcwGE.jpeg,B- (21).jpeg,B-,B,-,1597,534,852798,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (21)_jpeg.rf.X2GdAXoK3eTJcFahcwGE.jpeg
train,1271,A- (120)_jpg.rf.SaS1ix5b31j1D1PWQkNW.jpg,A- (120).jpg,A-,A,-,2823,848,2393904,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (120)_jpg.rf.SaS1ix5b31j1D1PWQkNW.jpg
train,1272,A+ (27)_jpg.rf.RuTDdndT3e60LBmOz08a.jpg,A+ (27).jpg,A+,A,+,2250,760,1710000,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (27)_jpg.rf.RuTDdndT3e60LBmOz08a.jpg
train,1273,O+ (82)_jpg.rf.vFMJ8rMwexD8TVoXmPxQ.jpg,O+ (82).jpg,O+,O,+,2382,1026,2443932,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (82)_jpg.rf.vFMJ8rMwexD8TVoXmPxQ.jpg
train,1274,B- (88)_jpg.rf.vpAIHr2VKrCReDk1eXr6.jpg,B- (88).jpg,B-,B,-,1690,548,926120,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (88)_jpg.rf.vpAIHr2VKrCReDk1eXr6.jpg
train,1275,B- (42)_jpg.rf.S2pHLIyBSoWF0p8PvtgN.jpg,B- (42).jpg,B-,B,-,2898,1036,3002328,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (42)_jpg.rf.S2pHLIyBSoWF0p8PvtgN.jpg
train,1276,B- (55)_jpg.rf.S0zelDCIwHK3bQ1uNabZ.jpg,B- (55).jpg,B-,B,-,2917,950,2771150,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (55)_jpg.rf.S0zelDCIwHK3bQ1uNabZ.jpg
train,1277,AB+ (50)_jpg.rf.SapFl4LBoWwZAuRqnsrl.jpg,AB+ (50).jpg,AB+,AB,+,1039,336,349104,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (50)_jpg.rf.SapFl4LBoWwZAuRqnsrl.jpg
train,1278,A- (36)_jpg.rf.v2HjAmAyE77CDzMHnloI.jpg,A- (36).jpg,A-,A,-,1086,335,363810,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (36)_jpg.rf.v2HjAmAyE77CDzMHnloI.jpg
train,1279,A+ (4)_jpg.rf.wi0jOhx8NtFRgEU9vkv9.jpg,A+ (4).jpg,A+,A,+,2366,833,1970878,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (4)_jpg.rf.wi0jOhx8NtFRgEU9vkv9.jpg
train,1280,O+ (65)_jpg.rf.NsPO7AjUFeAbM0HOuhnC.jpg,O+ (65).jpg,O+,O,+,2384,766,1826144,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (65)_jpg.rf.NsPO7AjUFeAbM0HOuhnC.jpg
train,1281,O+ (166)_jpg.rf.wDiD0NSafwgKplnWlQxS.jpg,O+ (166).jpg,O+,O,+,3415,1139,3889685,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (166)_jpg.rf.wDiD0NSafwgKplnWlQxS.jpg
train,1282,B+ (61)_jpg.rf.vBbYhjdfMJC24PMiVlgF.jpg,B+ (61).jpg,B+,B,+,2747,952,2615144,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (61)_jpg.rf.vBbYhjdfMJC24PMiVlgF.jpg
train,1283,AB+ (80)_jpg.rf.wFexsoBzn1wqBaunim5M.jpg,AB+ (80).jpg,AB+,AB,+,1097,336,368592,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (80)_jpg.rf.wFexsoBzn1wqBaunim5M.jpg
train,1284,AB+ (56)_jpg.rf.wfKX3pm6vEtHitPLmq1j.jpg,AB+ (56).jpg,AB+,AB,+,1384,352,487168,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (56)_jpg.rf.wfKX3pm6vEtHitPLmq1j.jpg
train,1285,A+ (52)_jpg.rf.Ks0kMQzy7opWJTJbK8RB.jpg,A+ (52).jpg,A+,A,+,1071,338,361998,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (52)_jpg.rf.Ks0kMQzy7opWJTJbK8RB.jpg
train,1286,O+ (80)_jpg.rf.KMDxHYrLZ6ZfLzOvFchb.jpg,O+ (80).jpg,O+,O,+,2575,898,2312350,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (80)_jpg.rf.KMDxHYrLZ6ZfLzOvFchb.jpg
train,1287,O+ (3)_jpg.rf.wh3LiGbBLVKrW6TcM206.jpg,O+ (3).jpg,O+,O,+,999,321,320679,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (3)_jpg.rf.wh3LiGbBLVKrW6TcM206.jpg
train,1288,O+ (15)_jpg.rf.LYKJBL6PxlNJmGGKreVG.jpg,O+ (15).jpg,O+,O,+,2548,950,2420600,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (15)_jpg.rf.LYKJBL6PxlNJmGGKreVG.jpg
train,1289,B- (1)_jpg.rf.LJwVapXfyfMEp56iY2hE.jpg,B- (1).jpg,B-,B,-,1504,520,782080,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (1)_jpg.rf.LJwVapXfyfMEp56iY2hE.jpg
train,1290,O+ (34)_jpg.rf.LTRJM5cN1De79UXW4nY0.jpg,O+ (34).jpg,O+,O,+,2976,868,2583168,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (34)_jpg.rf.LTRJM5cN1De79UXW4nY0.jpg
train,1291,A+ (35)_jpg.rf.KTRt42XxCSu6fgN09iLg.jpg,A+ (35).jpg,A+,A,+,1075,332,356900,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (35)_jpg.rf.KTRt42XxCSu6fgN09iLg.jpg
train,1292,B+ (85)_jpg.rf.vZLLNi94fDch0qHkpT8I.jpg,B+ (85).jpg,B+,B,+,3088,999,3084912,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (85)_jpg.rf.vZLLNi94fDch0qHkpT8I.jpg
train,1293,A- (22)_jpg.rf.YTgbAFpGPMa5SyXO4FMa.jpg,A- (22).jpg,A-,A,-,1178,345,406410,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (22)_jpg.rf.YTgbAFpGPMa5SyXO4FMa.jpg
train,1294,A+ (157)_jpg.rf.lIP2q3qS10HSy7XiYBb8.jpg,A+ (157).jpg,A+,A,+,3084,1110,3423240,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (157)_jpg.rf.lIP2q3qS10HSy7XiYBb8.jpg
train,1295,A+ (150)_jpg.rf.RjXV9W8HqFgn0oQlAqCa.jpg,A+ (150).jpg,A+,A,+,3059,1078,3297602,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (150)_jpg.rf.RjXV9W8HqFgn0oQlAqCa.jpg
train,1296,B- (18)_jpeg.rf.SAV67qFutgdphSah9hqu.jpeg,B- (18).jpeg,B-,B,-,1481,492,728652,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (18)_jpeg.rf.SAV67qFutgdphSah9hqu.jpeg
train,1297,A+ (153)_jpg.rf.SWW9GtV6eOf6JYlxvDaT.jpg,A+ (153).jpg,A+,A,+,3405,1068,3636540,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (153)_jpg.rf.SWW9GtV6eOf6JYlxvDaT.jpg
train,1298,A+ (72)_jpg.rf.StHV1LhAzIQP13G6bCYq.jpg,A+ (72).jpg,A+,A,+,2391,866,2070606,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (72)_jpg.rf.StHV1LhAzIQP13G6bCYq.jpg
train,1299,O+ (46)_jpg.rf.TpPTWEAGZ1Ha7xWK6dDb.jpg,O+ (46).jpg,O+,O,+,3000,1046,3138000,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (46)_jpg.rf.TpPTWEAGZ1Ha7xWK6dDb.jpg
train,1300,A+ (30)_jpg.rf.TsbXbkGTucbbOL31OmMq.jpg,A+ (30).jpg,A+,A,+,2775,821,2278275,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (30)_jpg.rf.TsbXbkGTucbbOL31OmMq.jpg
train,1301,B+ (47)_jpg.rf.U0XLiKwE4ZjuGK1xriM2.jpg,B+ (47).jpg,B+,B,+,2159,668,1442212,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (47)_jpg.rf.U0XLiKwE4ZjuGK1xriM2.jpg
train,1302,A- (63)_jpg.rf.UCP0BC71Tdaf5pCLa8ob.jpg,A- (63).jpg,A-,A,-,1111,360,399960,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (63)_jpg.rf.UCP0BC71Tdaf5pCLa8ob.jpg
train,1303,B- (116)_jpg.rf.UalXNlK7fRUxt1tGNp2J.jpg,B- (116).jpg,B-,B,-,2032,701,1424432,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (116)_jpg.rf.UalXNlK7fRUxt1tGNp2J.jpg
train,1304,A+ (43)_jpg.rf.UdvTnSexPAOiRNcHywft.jpg,A+ (43).jpg,A+,A,+,2688,913,2454144,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (43)_jpg.rf.UdvTnSexPAOiRNcHywft.jpg
train,1305,B+ (97)_jpg.rf.UhRk9YQQLSbx915wEnUp.jpg,B+ (97).jpg,B+,B,+,2616,855,2236680,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (97)_jpg.rf.UhRk9YQQLSbx915wEnUp.jpg
train,1306,B- (69)_jpg.rf.UsGfWsFyTqnd0V0UCvDD.jpg,B- (69).jpg,B-,B,-,310,87,26970,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (69)_jpg.rf.UsGfWsFyTqnd0V0UCvDD.jpg
train,1307,B- (16)_jpeg.rf.UyM9d7vhib9Hear0zGmv.jpeg,B- (16).jpeg,B-,B,-,1575,498,784350,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (16)_jpeg.rf.UyM9d7vhib9Hear0zGmv.jpeg
train,1308,O+ (10)_jpg.rf.QDzB1kSmiy4bGwv0zNEK.jpg,O+ (10).jpg,O+,O,+,2488,811,2017768,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (10)_jpg.rf.QDzB1kSmiy4bGwv0zNEK.jpg
train,1309,O+ (37)_jpg.rf.QkTf0PUvGT0GFV0SVm8A.jpg,O+ (37).jpg,O+,O,+,3088,965,2979920,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (37)_jpg.rf.QkTf0PUvGT0GFV0SVm8A.jpg
train,1310,A+ (34)_jpg.rf.PVq5iYd3htln7nPlKox6.jpg,A+ (34).jpg,A+,A,+,3088,977,3016976,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (34)_jpg.rf.PVq5iYd3htln7nPlKox6.jpg
train,1311,O+ (69)_jpg.rf.PcB9PQndQ5GnebTI6QEO.jpg,O+ (69).jpg,O+,O,+,1757,558,980406,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (69)_jpg.rf.PcB9PQndQ5GnebTI6QEO.jpg
